epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1588.85,0.31268,0.37838,0.99324,0.94986,0.93603,0.95994,0.93214,0.2748,0.2069,0.94789,0.003961,0.003961,0.003961
185,1983.42,0.30897,0.37385,0.99132,0.94884,0.93676,0.95941,0.9316,0.27469,0.20685,0.94771,0.003928,0.003928,0.003928
186,2378.75,0.31051,0.37944,0.99164,0.93428,0.9494,0.95897,0.93114,0.27458,0.2071,0.94772,0.003895,0.003895,0.003895
187,2774.7,0.31183,0.37442,0.99362,0.93383,0.95022,0.95832,0.93039,0.27427,0.20756,0.9476,0.003862,0.003862,0.003862
188,3169.85,0.30962,0.37368,0.99068,0.93277,0.95081,0.95823,0.93021,0.2742,0.20774,0.94775,0.003829,0.003829,0.003829
189,3566.38,0.31212,0.38026,0.9933,0.93236,0.95131,0.95856,0.93083,0.274,0.20798,0.9475,0.003796,0.003796,0.003796
190,3963.26,0.31093,0.37996,0.99271,0.9329,0.95153,0.95858,0.93072,0.27366,0.2076,0.94709,0.003763,0.003763,0.003763
191,4361.7,0.30915,0.37335,0.99169,0.94669,0.93649,0.95833,0.93063,0.27344,0.20758,0.94709,0.00373,0.00373,0.00373
192,4757.8,0.30671,0.37393,0.99042,0.92962,0.95263,0.95792,0.93027,0.27313,0.20808,0.94696,0.003697,0.003697,0.003697
193,5154.39,0.30712,0.37128,0.99091,0.9433,0.93799,0.95784,0.93013,0.27277,0.20832,0.94706,0.003664,0.003664,0.003664
194,5557.96,0.30782,0.37393,0.99146,0.9365,0.94442,0.95726,0.92976,0.27268,0.20886,0.94731,0.003631,0.003631,0.003631
195,5957.48,0.30724,0.37085,0.98961,0.92929,0.9519,0.95695,0.92909,0.2724,0.20908,0.94719,0.003598,0.003598,0.003598
196,6354.27,0.30722,0.37197,0.99081,0.93576,0.94525,0.95734,0.92972,0.2722,0.20903,0.94714,0.003565,0.003565,0.003565
197,6750.55,0.30725,0.36699,0.99085,0.93537,0.94599,0.95735,0.92973,0.27208,0.20868,0.947,0.003532,0.003532,0.003532
198,7146.81,0.30691,0.3717,0.99217,0.93077,0.95083,0.95741,0.92995,0.27203,0.20886,0.94703,0.003499,0.003499,0.003499
199,7542.51,0.30707,0.36896,0.99016,0.93941,0.94146,0.95743,0.92972,0.27194,0.20909,0.94695,0.003466,0.003466,0.003466
200,7942.71,0.30631,0.36775,0.99012,0.94223,0.93924,0.9578,0.93,0.27166,0.20856,0.94668,0.003433,0.003433,0.003433
201,8339.79,0.30694,0.36612,0.99131,0.94395,0.93785,0.95845,0.93054,0.27126,0.2084,0.94652,0.0034,0.0034,0.0034
202,8737.19,0.30713,0.36658,0.99104,0.94205,0.93892,0.95873,0.93052,0.27117,0.20848,0.94641,0.003367,0.003367,0.003367
203,9132.81,0.30612,0.36301,0.98961,0.94211,0.93948,0.95921,0.93122,0.27084,0.20807,0.94631,0.003334,0.003334,0.003334
204,9529.76,0.30393,0.36387,0.98936,0.93317,0.94852,0.95918,0.9313,0.27065,0.20751,0.94628,0.003301,0.003301,0.003301
205,9926.38,0.30449,0.36046,0.98976,0.93291,0.94932,0.95928,0.93127,0.27025,0.20642,0.94606,0.003268,0.003268,0.003268
206,10323.7,0.3036,0.35886,0.98947,0.93238,0.95044,0.95969,0.93184,0.27003,0.20629,0.94597,0.003235,0.003235,0.003235
207,10721.2,0.30253,0.35805,0.98916,0.93247,0.9496,0.95967,0.93201,0.26977,0.20637,0.94583,0.003202,0.003202,0.003202
208,11117.9,0.30159,0.35932,0.98802,0.9309,0.95122,0.95936,0.93183,0.26964,0.20679,0.94593,0.003169,0.003169,0.003169
209,11518.4,0.3025,0.3545,0.98901,0.93195,0.94972,0.95946,0.93195,0.26963,0.20661,0.94579,0.003136,0.003136,0.003136
210,11915.8,0.30511,0.36046,0.99146,0.93411,0.94745,0.95947,0.93208,0.2697,0.20618,0.94575,0.003103,0.003103,0.003103
211,12312.5,0.30173,0.35569,0.98952,0.93425,0.94684,0.95925,0.93198,0.26937,0.20668,0.9453,0.00307,0.00307,0.00307
212,12709,0.29995,0.35386,0.98893,0.93722,0.94381,0.95944,0.93256,0.26936,0.20636,0.94515,0.003037,0.003037,0.003037
213,13105.3,0.30154,0.35245,0.98823,0.93553,0.94534,0.95998,0.93298,0.2693,0.2064,0.94528,0.003004,0.003004,0.003004
214,13500.3,0.30052,0.35153,0.98887,0.93601,0.94615,0.95979,0.93261,0.26932,0.20658,0.94552,0.002971,0.002971,0.002971
215,13896.5,0.30051,0.35341,0.98826,0.93418,0.94707,0.9596,0.93234,0.26936,0.20679,0.94558,0.002938,0.002938,0.002938
216,14293.7,0.30011,0.35428,0.98903,0.93189,0.94994,0.95989,0.93257,0.26939,0.20636,0.94565,0.002905,0.002905,0.002905
217,14691.4,0.29969,0.35135,0.98955,0.93016,0.95054,0.95954,0.93229,0.26933,0.2067,0.94561,0.002872,0.002872,0.002872
218,15092.6,0.29977,0.34824,0.98726,0.9302,0.94992,0.95945,0.93232,0.2694,0.20669,0.94554,0.002839,0.002839,0.002839
219,15490.4,0.29892,0.34721,0.98741,0.93013,0.9494,0.95943,0.93211,0.26934,0.20715,0.94566,0.002806,0.002806,0.002806
220,15886.9,0.29872,0.34602,0.98774,0.92923,0.95043,0.95964,0.93229,0.2692,0.20736,0.94576,0.002773,0.002773,0.002773
221,16284.7,0.29676,0.34094,0.98665,0.92876,0.94965,0.9593,0.93213,0.26916,0.20814,0.94584,0.00274,0.00274,0.00274
222,16682.5,0.30063,0.34541,0.98909,0.9366,0.94169,0.95876,0.93157,0.26921,0.20819,0.94556,0.002707,0.002707,0.002707
223,17078.8,0.29744,0.34091,0.98737,0.93632,0.94314,0.95865,0.93145,0.26911,0.20792,0.94535,0.002674,0.002674,0.002674
224,17475.7,0.29592,0.34383,0.98735,0.93606,0.94407,0.95878,0.93147,0.26923,0.20803,0.9454,0.002641,0.002641,0.002641
225,17872.8,0.29709,0.34071,0.98675,0.93584,0.94525,0.95898,0.9316,0.26896,0.20821,0.94545,0.002608,0.002608,0.002608
226,18270.1,0.29616,0.33967,0.98719,0.9351,0.94511,0.95914,0.9318,0.26883,0.20814,0.94538,0.002575,0.002575,0.002575
227,18670,0.29663,0.3405,0.98701,0.93437,0.94485,0.95941,0.93204,0.26868,0.20801,0.94529,0.002542,0.002542,0.002542
228,19069.4,0.2954,0.34042,0.98618,0.93101,0.94803,0.95893,0.93144,0.26868,0.20794,0.94511,0.002509,0.002509,0.002509
229,19468.4,0.29541,0.33967,0.98586,0.93068,0.94803,0.95913,0.93156,0.26845,0.20801,0.94494,0.002476,0.002476,0.002476
